;Degree;MS_RGA;w_MS_RGA;Grad_RGA;MS_A;w_MS_A;Grad_A;MS_D;w_MS_D;Grad_D;w_0.01_RGA;w_0.01_A;w_0.01_D;w_0.02_RGA;w_0.02_A;w_0.02_D;w_0.1_RGA;w_0.1_A;w_0.1_D;w_0.00666666666667_RGA;w_0.00666666666667_A;w_0.00666666666667_D;w_0.005_RGA;w_0.005_A;w_0.005_D
689;1.0;1.20559205347;0.00936477073753;1.01355722177;0.999999999991;1000.0;1.1430279517;0.99999999998;1000.0;1.22215002189;1.20449251852;0.896586082302;0.811511531048;1.20449251852;0.896586082302;0.811511531048;1.20449251852;0.896586082302;0.811511531048;1.20449251852;0.896586082302;0.811511531048;1.20449251852;0.896586082302;0.811511531048
690;1.0;1.07647163651;0.0153999301812;0.86215486852;0.999999999993;1000.0;1.13771191839;0.999999999999;1000.0;0.923574028459;1.0668564062;0.901372642317;0.98046634898;1.0668564062;0.901372642317;0.98046634898;1.0668564062;0.901372642317;0.98046634898;1.0668564062;0.901372642317;0.98046634898;1.0668564062;0.901372642317;0.98046634898
691;1.0;1.1389871736;0.00860386266088;0.958242352886;1.00847092873;0.0393332177104;1.10160939345;0.999999999998;1000.0;1.09053500617;1.1357629222;0.949083013351;0.963196564822;1.1357629222;0.949083013351;0.963196564822;1.1357629222;0.949083013351;0.963196564822;1.1357629222;0.949083013351;0.963196564822;1.1357629222;0.949083013351;0.963196564822
692;1.0;1.00286191495;0.0649204076391;1.11772021028;1.00379753363;0.0575938402714;1.11940733373;0.999999999989;1000.0;1.1416832457;0.930511694743;0.932167870005;0.897895966964;0.930511694743;0.932167870005;0.897895966964;0.930511694743;0.932167870005;0.897895966964;0.930511694743;0.932167870005;0.897895966964;0.930511694743;0.932167870005;0.897895966964
693;1.0;1.10908526677;0.0120755853212;0.946747063274;0.99999999999;1000.0;1.14199157;0.999999999995;1000.0;1.02356145694;1.10620377971;0.897528605697;0.959230137277;1.10620377971;0.897528605697;0.959230137277;1.10620377971;0.897528605697;0.959230137277;1.10620377971;0.897528605697;0.959230137277;1.10620377971;0.897528605697;0.959230137277
694;1.0;1.19432422695;0.00812626515719;0.98699389461;1.01236054144;0.0322367191096;1.08895502312;0.999999999997;1000.0;1.1156238275;1.18406328295;0.962631999448;0.949520074653;1.18406328295;0.962631999448;0.949520074653;1.18406328295;0.962631999448;0.949520074653;1.18406328295;0.962631999448;0.949520074653;1.18406328295;0.962631999448;0.949520074653
695;1.0;1.09966912574;0.0111559035403;0.969560172334;1.00472952305;0.0509061997236;1.11452489856;0.999999999989;1000.0;1.12785549326;1.09858535638;0.938231997425;0.908362650013;1.09858535638;0.938231997425;0.908362650013;1.09858535638;0.938231997425;0.908362650013;1.09858535638;0.938231997425;0.908362650013;1.09858535638;0.938231997425;0.908362650013
696;1.0;1.08396261291;0.0183453648192;0.547739307892;1.00000000005;438.898641324;1.120616744;1.00307359057;0.00475409336767;0.583000022874;1.06728325532;0.915980605113;1.00166406939;1.06728325532;0.915980605113;1.00166406939;1.06728325532;0.915980605113;1.00166406939;1.06728325532;0.915980605113;1.00166406939;1.06728325532;0.915980605113;1.00166406939
697;1.0;1.29233913325;0.00616423217357;0.542724572855;1.01490394643;0.0289698465379;1.09576157708;1.00298823837;0.00787570841917;0.782722398894;1.27440093435;0.969300365703;1.00265930394;1.27440093435;0.969300365703;1.00265930394;1.27440093435;0.969300365703;1.00265930394;1.27440093435;0.969300365703;1.00265930394;1.27440093435;0.969300365703;1.00265930394
698;1.0;1.44601827059;0.00661122637668;0.795913802607;1.01604286075;0.027462740575;1.09284671188;0.999999999986;1000.0;1.17469164423;1.38941523842;0.973734914908;0.868101932579;1.38941523842;0.973734914908;0.868101932579;1.38941523842;0.973734914908;0.868101932579;1.38941523842;0.973734914908;0.868101932579;1.38941523842;0.973734914908;0.868101932579
699;1.0;1.13754483949;0.00977009957299;0.887920124307;0.999999999994;1000.0;1.13921438286;0.999999999997;1000.0;1.08202315127;1.13749740304;0.900031889313;0.935984397651;1.13749740304;0.900031889313;0.935984397651;1.13749740304;0.900031889313;0.935984397651;1.13749740304;0.900031889313;0.935984397651;1.13749740304;0.900031889313;0.935984397651
700;1.0;1.10250730947;0.0125982444522;0.876974680592;0.999999999995;1000.0;1.13557605076;0.999999999999;1000.0;1.02968234517;1.09848396569;0.903262428614;0.957280651881;1.09848396569;0.903262428614;0.957280651881;1.09848396569;0.903262428614;0.957280651881;1.09848396569;0.903262428614;0.957280651881;1.09848396569;0.903262428614;0.957280651881
701;1.0;1.2474458677;0.00753507724459;0.93125132712;0.999999999991;1000.0;1.14136689654;0.999999999999;1000.0;1.0852833766;1.22720854175;0.898094522086;0.965657687942;1.22720854175;0.898094522086;0.965657687942;1.22720854175;0.898094522086;0.965657687942;1.22720854175;0.898094522086;0.965657687942;1.22720854175;0.898094522086;0.965657687942
702;1.0;1.22088129949;0.00946885856844;0.91994098642;1.00769900725;0.0396241351236;1.10661709017;0.999999999993;1000.0;1.07057256127;1.22036652927;0.950366128177;0.941446364748;1.22036652927;0.950366128177;0.941446364748;1.22036652927;0.950366128177;0.941446364748;1.22036652927;0.950366128177;0.941446364748;1.22036652927;0.950366128177;0.941446364748
703;1.0;1.22830717965;0.00927890545629;1.00722282159;1.06137813786;0.0155138315631;0.987480513735;0.99999999998;1000.0;1.19525945263;1.22670098902;1.04815926191;0.845702542036;1.22670098902;1.04815926191;0.845702542036;1.22670098902;1.04815926191;0.845702542036;1.22670098902;1.04815926191;0.845702542036;1.22670098902;1.04815926191;0.845702542036
704;1.0;1.19333068741;0.0096627003057;1.00330398965;1.00471900506;0.0513772763152;1.10969430679;0.999999999986;1000.0;1.15478172344;1.19306358511;0.938065443051;0.886924659678;1.19306358511;0.938065443051;0.886924659678;1.19306358511;0.938065443051;0.886924659678;1.19306358511;0.938065443051;0.886924659678;1.19306358511;0.938065443051;0.886924659678
705;1.0;1.12995665619;0.0125288090707;0.584530986608;1.00493424608;0.0528168233581;1.10742310705;1.00000000001;264.449185797;0.762186584645;1.12607704352;0.936979375232;0.993316787675;1.12607704352;0.936979375232;0.993316787675;1.12607704352;0.936979375232;0.993316787675;1.12607704352;0.936979375232;0.993316787675;1.12607704352;0.936979375232;0.993316787675
