;Sample No.;Order;K;TSum;KM;TM;LM;MS Real;MS Ideal;Tr_RSW;Mp_RSW;Ts_RSW;Ys_RSW;Tr_R;Mp_R;Ts_R;Ys_R;Tr_ISW;Mp_ISW;Ts_ISW;Ys_ISW;Tr_I;Mp_I;Ts_I;Ys_I
48;49.0;5.0;1.4266743098574508;53.66890035488602;1.4049618078662627;23.894170720889246;21.891778770486074;1.2269245878404247;1.2388545577403218;46.65965557971521;;288.4415072200577;0.9975395854966204;33.93400893012085;;262.98856920843656;0.9985019053791665;49.81735708518357;;303.43299315520903;0.9977660180175592;31.701954502488125;;276.25988923596793;0.9985886991977997
49;50.0;5.0;6.092262703370972;55.75867763309672;5.8049811150031445;24.208980578704438;25.5901118929735;1.286582996605752;1.2528789012439574;36.645608025687174;;260.59099040488655;0.998272739734778;36.6409321710496;;260.5577398830194;0.9982349095535732;;;;;39.20554811346198;;298.9423043651476;0.9985711459589435
50;51.0;6.0;4.189733583500487;82.16961209725947;4.1168946455402;26.84576705025983;29.103550085466082;1.2618940070228402;1.2594835743710355;40.888134298628025;;316.8830408143672;0.9984732308248214;40.88811783935673;;316.88291325501467;0.9984730634814968;;;;;43.890837511048474;;334.6676360217446;0.9985655515319387
51;52.0;6.0;3.0498131157384907;44.23030441606461;3.0372359416398917;15.990348770776867;14.262354647999809;1.2154878315961415;1.2353334862205285;32.20052986601946;;196.1305000930276;0.9977173798717588;20.49161174032874;;178.56975945143614;0.9985937714931882;32.84407411044666;;200.05026958181148;0.9977516007173068;20.900774433842912;;182.13532006634537;0.9985889285546925
52;53.0;6.0;3.1995180298464727;63.493810899391036;2.947610817798511;22.613655011805836;30.612804225499435;1.3407971771739275;1.2951497452574332;40.4519746753003;;227.15339625360937;0.9971476299826451;40.452004304873;;227.15356263505606;0.9971477670616501;;;;;44.313904408258296;;305.2735637013349;0.9984893509569
53;54.0;6.0;7.116897657427116;75.45471288740329;6.785737638773179;25.50218243284688;32.4096265758671;1.295105071479611;1.282372503991546;43.435581302239356;;286.6748365947797;0.9979505822670787;43.43566429705931;;286.67538436059147;0.9979511182741647;;;;;43.76163668830173;;339.1526843343384;0.9985156633971677
54;55.0;6.0;6.8272132114383455;85.47239156297022;6.504286611097702;27.286160894419034;38.31836958559675;1.3171721019186098;1.3015908988328249;52.61504223486283;;315.69025340917693;0.9979659581702276;52.63278863340057;;315.79673180040345;0.9980179176818257;;;;;53.8943260377509;;371.27202381561733;0.9984725157123046
55;56.0;6.0;1.6110447516876119;64.38193393984066;1.5368061626622411;27.622916884229923;33.29622487465592;1.2901706360571095;1.271251488778081;48.156355784305454;;308.2006770195549;0.9981744792888072;48.15636983076694;;308.20076691690844;0.9981745329047831;;;;;46.73351791502918;;362.1847638414762;0.9985349531712855
56;57.0;6.0;9.84400010794044;80.24067014169547;9.413795560358153;28.244544125422486;36.14142360492104;1.2938389198232505;1.2843294992074308;49.335475464413776;;320.68059051868954;0.9980947343004175;49.33618943525551;;320.68523132916084;0.9980872933428551;;;;;48.55085822189446;;376.26915121968204;0.9985129801351438
57;58.0;6.0;9.737105849196588;62.112703236582284;9.62225113059367;25.41200206070003;24.80297478301848;1.2390870439769668;1.2425107464765397;51.81638255658021;;320.319455804314;0.9976125163202205;37.67818651641712;;292.0059455022327;0.9984585925111837;54.69519094468167;;333.1434357539702;0.9977875534937641;39.77832065351965;;303.30969498308735;0.9985840882294421
58;59.0;6.0;3.465276815516561;51.910274949431084;3.413053308020203;25.080628920646205;24.283537511753615;1.2433679164170144;1.2425881974683342;50.67812261747875;;313.28293981714137;0.9976082947101996;36.856690236755504;;285.6393493348552;0.9985231482635333;53.77763766491343;;327.5547021408363;0.9977857046819769;34.22213304793957;;298.22144513204483;0.998584969195867
