;Degree;MS_RGA;w_MS_RGA;Grad_RGA;MS_A;w_MS_A;Grad_A;MS_D;w_MS_D;Grad_D;w_0.1_RGA;w_0.1_A;w_0.1_D;w_0.5_RGA;w_0.5_A;w_0.5_D;w_1.0_RGA;w_1.0_A;w_1.0_D
71;8.0;1.05395818733;0.0449951098606;1.01018242459;1.20599938437;0.047376999982;1.26421641705;1.05395818733;0.0449951098606;1.01018242459;1.00052300147;1.00139269229;1.00052300147;1.00052300147;1.00139269229;1.00052300147;1.00052300147;1.00139269229;1.00052300147
72;8.0;1.05388068283;0.0352171879778;0.993129343119;2.05393876888;0.0422632213374;1.29936164455;1.05388068283;0.0352171879778;0.993129343119;1.01376539702;1.10752909872;1.01376539702;1.01376539702;1.10752909872;1.01376539702;1.01376539702;1.10752909872;1.01376539702
73;8.0;3.54116287319;0.0301680997092;0.615622016977;3.48816348629;0.0172951284713;0.574761112335;3.54116287319;0.0301680997092;0.615622016977;1.0000568929;1.06469216478;1.0000568929;1.0000568929;1.06469216478;1.0000568929;1.0000568929;1.06469216478;1.0000568929
74;8.0;1.03713156543;0.0661274899536;1.09317648143;10.072118852;0.0196394496231;0.647097412193;1.03713156543;0.0661274899536;1.09317648143;1.01184216845;1.0081554015;1.01184216845;1.01184216845;1.0081554015;1.01184216845;1.01184216845;1.0081554015;1.01184216845
75;8.0;1.08886292461;0.0411113176175;0.939652340566;4.4735336915;0.0163652028234;0.980075082488;1.08886292461;0.0411113176175;0.939652340566;1.0034421228;1.0419837017;1.0034421228;1.0034421228;1.0419837017;1.0034421228;1.0034421228;1.0419837017;1.0034421228
76;8.0;1.0464415616;0.0397703997226;1.06451985822;1.96044383168;0.0112384151371;0.978454237766;1.0464415616;0.0397703997226;1.06451985822;1.01133996754;1.01360567757;1.01133996754;1.01133996754;1.01360567757;1.01133996754;1.01133996754;1.01360567757;1.01133996754
77;8.0;1.04238892382;0.0482578930766;1.08027005437;2.05795879511;0.0504394424182;1.50330545497;1.04238892382;0.0482578930766;1.08027005437;1.00612703243;1.00795374948;1.00612703243;1.00612703243;1.00795374948;1.00612703243;1.00612703243;1.00795374948;1.00612703243
78;8.0;1.04915568574;0.0399908095684;0.762642833657;1.04851467819;0.0354123636619;0.709605035663;1.04915568574;0.0399908095684;0.762642833657;1.00578886204;0.999997527726;1.00578886204;1.00578886204;0.999997527726;1.00578886204;1.00578886204;0.999997527726;1.00578886204
79;8.0;1.04483491443;0.00645477321399;1.01152964065;3.39141347077;0.0310133838862;1.26988386765;1.04483491443;0.00645477321399;1.01152964065;1.01077681052;0.999483985915;1.01077681052;1.01077681052;0.999483985915;1.01077681052;1.01077681052;0.999483985915;1.01077681052
80;9.0;1.11292440741;0.0371498441106;0.9907147542;6.38978240802;0.0157731993421;1.01000845198;1.11292440741;0.0371498441106;0.9907147542;1.0028436056;1.00325913993;1.0028436056;1.0028436056;1.00325913993;1.0028436056;1.0028436056;1.00325913993;1.0028436056
81;9.0;6.31748870989;0.0291841141037;0.527162095382;2.5879097418;0.0390444361909;1.0273062116;6.31748870989;0.0291841141037;0.527162095382;1.00020542333;1.04424196641;1.00020542333;1.00020542333;1.04424196641;1.00020542333;1.00020542333;1.04424196641;1.00020542333
82;9.0;1.08943490942;0.0370814677275;1.00406351219;1.1693421928;0.0264692889081;1.46538957538;1.08943490942;0.0370814677275;1.00406351219;1.00068321408;1.03254958204;1.00068321408;1.00068321408;1.03254958204;1.00068321408;1.00068321408;1.03254958204;1.00068321408
83;9.0;1.27645771409;0.00276085821862;0.635644673351;2.66561237096;0.0336319985224;0.497582608765;1.27645771409;0.00276085821862;0.635644673351;1.00189841289;1.01482850711;1.00189841289;1.00189841289;1.01482850711;1.00189841289;1.00189841289;1.01482850711;1.00189841289
84;9.0;1.05022143354;0.0493366113455;1.07502329058;1.69560841996;0.0223426618937;1.3445175432;1.05022143354;0.0493366113455;1.07502329058;1.00545484418;1.058691043;1.00545484418;1.00545484418;1.058691043;1.00545484418;1.00545484418;1.058691043;1.00545484418
85;9.0;1.16498883434;0.0340058124548;0.859873957242;4.90380738637;0.0111764744718;0.817190859164;1.16498883434;0.0340058124548;0.859873957242;1.00388140789;0.997934239994;1.00388140789;1.00388140789;0.997934239994;1.00388140789;1.00388140789;0.997934239994;1.00388140789
86;9.0;2.12171554249;0.00895973633475;0.706589685163;4.0825520591;0.0333236278113;1.24227169965;2.12171554249;0.00895973633475;0.706589685163;1.00048711364;1.07607497079;1.00048711364;1.00048711364;1.07607497079;1.00048711364;1.00048711364;1.07607497079;1.00048711364
87;9.0;1.61967270353;0.00298296024051;0.423844807326;18.9553359111;0.0337561443431;-0.678317118838;1.61967270353;0.00298296024051;0.423844807326;1.0047623268;1.01433710017;1.0047623268;1.0047623268;1.01433710017;1.0047623268;1.0047623268;1.01433710017;1.0047623268
88;9.0;1.04351628617;0.041491754175;1.07536173293;1.04041284352;0.0227580849172;1.44622119192;1.04351628617;0.041491754175;1.07536173293;0.999373857347;1.013070511;0.999373857347;0.999373857347;1.013070511;0.999373857347;0.999373857347;1.013070511;0.999373857347
89;9.0;1.07804047643;0.0601974310274;1.02334567655;2.17572627885;0.0461706976236;1.45428702412;1.07804047643;0.0601974310274;1.02334567655;1.00388828756;1.04474604886;1.00388828756;1.00388828756;1.04474604886;1.00388828756;1.00388828756;1.04474604886;1.00388828756
